timestamp,sensor_id,distance,fillLevel,weight,densityIndex,hour,day_of_week,bin_state
2026-04-24 05:58:36.512000+00:00,smartbin_01,29.16,0.0,0.0,0.0,5,4,empty
2026-04-24 06:00:07.984000+00:00,smartbin_01,28.7,0.0,0.0,0.0,6,4,empty
2026-04-24 06:00:51.043000+00:00,smartbin_01,29.07,0.0,0.0,0.0,6,4,empty
2026-04-24 06:01:35.700000+00:00,smartbin_01,29.07,0.0,0.0,0.0,6,4,empty
2026-04-24 06:02:20.983000+00:00,smartbin_01,29.07,0.0,0.0,0.0,6,4,empty
2026-04-24 06:03:00.563000+00:00,smartbin_01,29.07,0.0,0.0,0.0,6,4,empty
2026-04-24 06:03:50.470000+00:00,smartbin_01,28.68,0.0,0.0,0.0,6,4,empty
2026-04-24 06:05:03.603000+00:00,smartbin_01,28.7,0.0,0.0,0.0,6,4,empty
2026-04-24 06:07:22.506000+00:00,smartbin_01,29.05,0.0,0.0,0.0,6,4,empty
2026-04-24 06:08:00.587000+00:00,smartbin_01,28.68,0.0,0.0,0.0,6,4,empty
2026-04-24 06:10:06.521000+00:00,smartbin_01,29.07,0.0,0.0,0.0,6,4,empty
2026-04-24 06:11:14.177000+00:00,smartbin_01,29.05,0.0,0.0,0.0,6,4,empty
2026-04-24 06:11:56.947000+00:00,smartbin_01,22.12,12.0,244.78,20.398333333333333,6,4,normal
2026-04-24 06:13:04.611000+00:00,smartbin_01,22.13,12.0,0.0,0.0,6,4,normal
2026-04-24 06:16:21.417000+00:00,smartbin_01,25.0,0.0,0.0,0.0,6,4,empty
2026-04-24 06:21:58.564000+00:00,smartbin_01,14.09,44.0,1616.35,36.73522727272727,6,4,half_filled
2026-04-24 06:22:54.552000+00:00,smartbin_01,14.09,44.0,1617.73,36.76659090909091,6,4,half_filled
2026-04-24 06:23:40.515000+00:00,smartbin_01,14.09,44.0,1618.0,36.77272727272727,6,4,half_filled
2026-04-24 06:24:35.061000+00:00,smartbin_01,14.09,44.0,1617.2,36.75454545454546,6,4,half_filled
2026-04-24 06:25:12.207000+00:00,smartbin_01,14.91,44.0,1615.76,36.72181818181818,6,4,half_filled
2026-04-24 06:25:50.506000+00:00,smartbin_01,14.93,44.0,1618.57,36.785681818181814,6,4,half_filled
2026-04-24 06:26:32.630000+00:00,smartbin_01,14.93,44.0,1615.96,36.72636363636364,6,4,half_filled
2026-04-24 06:27:18.543000+00:00,smartbin_01,14.09,44.0,1616.43,36.73704545454546,6,4,half_filled
2026-04-24 06:28:09.056000+00:00,smartbin_01,14.93,44.0,1615.7,36.720454545454544,6,4,half_filled
2026-04-24 06:28:52.548000+00:00,smartbin_01,14.93,44.0,1618.33,36.780227272727274,6,4,half_filled
2026-04-24 06:29:35.611000+00:00,smartbin_01,14.93,44.0,1618.67,36.78795454545455,6,4,half_filled
2026-04-24 06:33:04.607000+00:00,smartbin_01,14.93,44.0,1615.95,36.726136363636364,6,4,half_filled
2026-04-24 06:33:47.336000+00:00,smartbin_01,14.94,44.0,1618.64,36.78727272727273,6,4,half_filled
2026-04-24 06:34:33.494000+00:00,smartbin_01,14.93,44.0,1615.3,36.711363636363636,6,4,half_filled
2026-04-24 06:35:08.510000+00:00,smartbin_01,14.94,44.0,1615.61,36.71840909090909,6,4,half_filled
2026-04-24 06:36:02.498000+00:00,smartbin_01,14.94,44.0,1619.31,36.8025,6,4,half_filled
2026-04-24 06:36:53.771000+00:00,smartbin_01,14.93,44.0,1617.06,36.751363636363635,6,4,half_filled
2026-04-24 06:37:50.530000+00:00,smartbin_01,14.55,44.0,1619.3,36.80227272727273,6,4,half_filled
2026-04-24 06:38:37.803000+00:00,smartbin_01,14.55,44.0,1618.87,36.7925,6,4,half_filled
2026-04-24 06:39:21.316000+00:00,smartbin_01,14.55,44.0,1611.74,36.63045454545455,6,4,half_filled
2026-04-24 06:40:09.519000+00:00,smartbin_01,14.55,44.0,1614.32,36.68909090909091,6,4,half_filled
2026-04-24 06:40:53.536000+00:00,smartbin_01,14.55,44.0,1617.38,36.75863636363636,6,4,half_filled
2026-04-24 06:42:23.596000+00:00,smartbin_01,14.55,44.0,1618.57,36.785681818181814,6,4,half_filled
2026-04-24 06:43:06.502000+00:00,smartbin_01,14.55,44.0,1620.23,36.82340909090909,6,4,half_filled
2026-04-24 06:43:52.499000+00:00,smartbin_01,14.55,44.0,1619.48,36.806363636363635,6,4,half_filled
2026-04-24 06:44:39.270000+00:00,smartbin_01,14.55,44.0,1619.56,36.808181818181815,6,4,half_filled
2026-04-24 06:45:16.403000+00:00,smartbin_01,14.55,44.0,1619.29,36.80204545454546,6,4,half_filled
2026-04-24 06:46:05.529000+00:00,smartbin_01,14.55,44.0,1620.68,36.833636363636366,6,4,half_filled
2026-04-24 06:46:47.507000+00:00,smartbin_01,14.55,44.0,1621.21,36.845681818181816,6,4,half_filled
2026-04-24 06:48:37.590000+00:00,smartbin_01,14.55,44.0,1619.19,36.79977272727273,6,4,half_filled
2026-04-24 06:49:19.458000+00:00,smartbin_01,14.55,44.0,1619.63,36.80977272727273,6,4,half_filled
2026-04-24 06:49:57.558000+00:00,smartbin_01,14.55,44.0,1619.39,36.80431818181818,6,4,half_filled
2026-04-24 06:51:37.592000+00:00,smartbin_01,14.55,44.0,1618.75,36.78977272727273,6,4,half_filled
2026-04-24 06:52:21.332000+00:00,smartbin_01,14.55,44.0,1618.69,36.78840909090909,6,4,half_filled
2026-04-24 06:53:01.505000+00:00,smartbin_01,14.55,44.0,1619.78,36.81318181818182,6,4,half_filled
2026-04-24 06:55:54.592000+00:00,smartbin_01,14.55,44.0,1614.76,36.699090909090906,6,4,half_filled
2026-04-24 07:00:23.580000+00:00,smartbin_01,14.55,44.0,1619.58,36.80863636363636,7,4,half_filled
2026-04-24 07:01:03.523000+00:00,smartbin_01,14.55,44.0,1620.06,36.819545454545455,7,4,half_filled
2026-04-24 07:01:39.526000+00:00,smartbin_01,14.55,44.0,1619.59,36.80886363636363,7,4,half_filled
2026-04-24 07:02:21.501000+00:00,smartbin_01,14.55,44.0,1619.85,36.814772727272725,7,4,half_filled
2026-04-24 07:03:01.210000+00:00,smartbin_01,14.55,44.0,1617.68,36.765454545454546,7,4,half_filled
2026-04-24 07:04:33.581000+00:00,smartbin_01,14.55,44.0,1617.15,36.753409090909095,7,4,half_filled
2026-04-24 07:05:08.322000+00:00,smartbin_01,14.55,44.0,1614.58,36.695,7,4,half_filled
2026-04-24 07:06:24.608000+00:00,smartbin_01,14.55,44.0,1615.73,36.72113636363636,7,4,half_filled
2026-04-24 07:07:04.601000+00:00,smartbin_01,14.55,44.0,1614.57,36.69477272727273,7,4,half_filled
2026-04-24 07:07:46.579000+00:00,smartbin_01,14.55,44.0,1619.27,36.80159090909091,7,4,half_filled
2026-04-24 07:08:29.524000+00:00,smartbin_01,14.55,44.0,1619.07,36.797045454545454,7,4,half_filled
2026-04-24 07:09:09.503000+00:00,smartbin_01,14.57,44.0,1617.16,36.75363636363637,7,4,half_filled
2026-04-24 07:09:45.513000+00:00,smartbin_01,14.55,44.0,1617.99,36.7725,7,4,half_filled
2026-04-24 07:10:28.535000+00:00,smartbin_01,14.55,44.0,1617.56,36.76272727272727,7,4,half_filled
2026-04-24 07:11:06.493000+00:00,smartbin_01,14.55,44.0,1618.79,36.79068181818182,7,4,half_filled
2026-04-24 07:11:51.557000+00:00,smartbin_01,14.55,44.0,1618.9,36.79318181818182,7,4,half_filled
2026-04-24 07:12:29.242000+00:00,smartbin_01,14.55,44.0,1620.19,36.8225,7,4,half_filled
2026-04-24 07:13:11.202000+00:00,smartbin_01,14.57,44.0,1620.21,36.82295454545454,7,4,half_filled
2026-04-24 07:13:53.524000+00:00,smartbin_01,14.57,44.0,1616.14,36.73045454545455,7,4,half_filled
2026-04-24 07:14:30.522000+00:00,smartbin_01,14.55,44.0,1617.16,36.75363636363637,7,4,half_filled
2026-04-24 07:15:38.597000+00:00,smartbin_01,14.55,44.0,1620.07,36.81977272727273,7,4,half_filled
2026-04-24 07:16:17.507000+00:00,smartbin_01,14.55,44.0,1615.98,36.72681818181818,7,4,half_filled
2026-04-24 07:21:13.434000+00:00,smartbin_01,14.55,44.0,1619.06,36.79681818181818,7,4,half_filled
2026-04-24 07:24:24.283000+00:00,smartbin_01,14.55,44.0,1619.69,36.811136363636365,7,4,half_filled
2026-04-24 07:24:58.502000+00:00,smartbin_01,14.57,44.0,1618.68,36.78818181818182,7,4,half_filled
2026-04-24 07:25:36.513000+00:00,smartbin_01,14.55,44.0,1616.17,36.73113636363637,7,4,half_filled
2026-04-24 07:26:14.268000+00:00,smartbin_01,14.55,44.0,1612.53,36.64840909090909,7,4,half_filled
2026-04-24 07:26:56.521000+00:00,smartbin_01,14.55,44.0,1613.46,36.66954545454546,7,4,half_filled
2026-04-24 07:27:35.512000+00:00,smartbin_01,14.55,44.0,1618.08,36.77454545454545,7,4,half_filled
2026-04-24 07:28:22.518000+00:00,smartbin_01,14.55,44.0,1618.92,36.79363636363637,7,4,half_filled
2026-04-24 07:29:18.521000+00:00,smartbin_01,14.55,44.0,1618.01,36.772954545454546,7,4,half_filled
2026-04-24 07:30:03.245000+00:00,smartbin_01,14.57,44.0,1617.93,36.771136363636366,7,4,half_filled
2026-04-24 07:30:45.227000+00:00,smartbin_01,15.4,40.0,1620.98,40.5245,7,4,half_filled
2026-04-24 07:31:27.222000+00:00,smartbin_01,14.57,44.0,1621.24,36.846363636363634,7,4,half_filled
2026-04-24 07:32:10.216000+00:00,smartbin_01,14.55,44.0,1619.93,36.81659090909091,7,4,half_filled
2026-04-24 07:32:52.226000+00:00,smartbin_01,14.57,44.0,1621.22,36.84590909090909,7,4,half_filled
2026-04-24 07:33:31.421000+00:00,smartbin_01,15.4,40.0,1620.44,40.511,7,4,half_filled
2026-04-24 07:34:15.531000+00:00,smartbin_01,14.55,44.0,0.0,0.0,7,4,half_filled
2026-04-24 07:34:53.881000+00:00,smartbin_01,14.57,44.0,1619.91,36.81613636363637,7,4,half_filled
2026-04-24 07:35:43.201000+00:00,smartbin_01,14.57,44.0,1620.27,36.82431818181818,7,4,half_filled
2026-04-24 07:36:22.936000+00:00,smartbin_01,15.4,40.0,1619.58,40.4895,7,4,half_filled
2026-04-24 07:37:07.507000+00:00,smartbin_01,15.39,40.0,1617.71,40.442750000000004,7,4,half_filled
2026-04-24 07:39:18.746000+00:00,smartbin_01,14.55,44.0,1622.41,36.87295454545455,7,4,half_filled
2026-04-24 07:40:35.593000+00:00,smartbin_01,10.15,60.0,1758.11,29.30183333333333,7,4,normal
2026-04-24 07:41:10.521000+00:00,smartbin_01,7.07,72.0,1602.82,22.261388888888888,7,4,densely_filled
2026-04-24 07:42:00.516000+00:00,smartbin_01,7.46,72.0,1600.31,22.226527777777775,7,4,densely_filled
2026-04-24 07:42:43.876000+00:00,smartbin_01,7.91,72.0,1599.67,22.21763888888889,7,4,densely_filled
2026-04-24 07:43:22.538000+00:00,smartbin_01,7.45,72.0,1599.32,22.212777777777777,7,4,densely_filled
2026-04-24 07:44:46.231000+00:00,smartbin_01,7.91,72.0,1602.56,22.257777777777775,7,4,densely_filled
2026-04-24 07:45:26.487000+00:00,smartbin_01,7.91,72.0,1601.36,22.24111111111111,7,4,densely_filled
2026-04-24 07:46:08.153000+00:00,smartbin_01,7.91,72.0,1601.87,22.248194444444444,7,4,densely_filled
2026-04-24 07:46:56.204000+00:00,smartbin_01,8.28,68.0,1601.67,23.553970588235295,7,4,normal
2026-04-24 07:47:34.273000+00:00,smartbin_01,8.28,68.0,1601.49,23.551323529411764,7,4,normal
2026-04-24 07:48:54.641000+00:00,smartbin_01,8.28,68.0,1602.38,23.564411764705884,7,4,normal
2026-04-24 07:49:37.171000+00:00,smartbin_01,8.3,68.0,1602.92,23.572352941176472,7,4,normal
2026-04-24 07:50:21.722000+00:00,smartbin_01,8.28,68.0,1604.07,23.589264705882353,7,4,normal
2026-04-24 07:51:02.513000+00:00,smartbin_01,8.3,68.0,1602.84,23.571176470588235,7,4,normal
2026-04-24 07:51:54.381000+00:00,smartbin_01,8.28,68.0,1602.11,23.560441176470587,7,4,normal
2026-04-24 07:52:38.213000+00:00,smartbin_01,8.3,68.0,1600.26,23.533235294117645,7,4,normal
2026-04-24 07:53:19.508000+00:00,smartbin_01,8.28,68.0,1599.22,23.51794117647059,7,4,normal
2026-04-24 07:54:10.498000+00:00,smartbin_01,8.28,68.0,1600.41,23.535441176470588,7,4,normal
2026-04-24 07:54:53.890000+00:00,smartbin_01,8.3,68.0,1604.1,23.58970588235294,7,4,normal
2026-04-24 07:55:40.688000+00:00,smartbin_01,8.28,68.0,1603.92,23.587058823529414,7,4,normal
2026-04-24 07:56:27.517000+00:00,smartbin_01,8.3,68.0,1604.38,23.593823529411765,7,4,normal
2026-04-24 08:01:30.577000+00:00,smartbin_01,28.7,0.0,138.39,0.0,8,4,normal
2026-04-24 08:02:34.588000+00:00,smartbin_01,28.7,0.0,137.99,0.0,8,4,normal
2026-04-24 08:03:29.270000+00:00,smartbin_01,28.7,0.0,132.25,0.0,8,4,normal
2026-04-24 08:04:07.539000+00:00,smartbin_01,28.7,0.0,132.16,0.0,8,4,normal
2026-04-24 08:04:45.175000+00:00,smartbin_01,28.7,0.0,135.35,0.0,8,4,normal
2026-04-24 08:06:11.582000+00:00,smartbin_01,28.7,0.0,134.6,0.0,8,4,normal
2026-04-24 08:12:56.746000+00:00,smartbin_01,28.7,0.0,0.0,0.0,8,4,empty
2026-04-24 08:16:45.149000+00:00,smartbin_01,29.05,0.0,0.0,0.0,8,4,empty
2026-04-24 08:26:13.238000+00:00,smartbin_01,29.07,0.0,0.0,0.0,8,4,empty
2026-04-24 08:26:56.510000+00:00,smartbin_01,29.07,0.0,0.0,0.0,8,4,empty
2026-04-24 08:27:48.283000+00:00,smartbin_01,28.7,0.0,0.0,0.0,8,4,empty
2026-04-24 08:29:21.586000+00:00,smartbin_01,29.07,0.0,0.0,0.0,8,4,empty
2026-04-24 08:31:12.856000+00:00,smartbin_01,28.7,0.0,0.0,0.0,8,4,empty
2026-04-24 08:31:50.254000+00:00,smartbin_01,28.7,0.0,0.0,0.0,8,4,empty
2026-04-24 08:36:29.585000+00:00,smartbin_01,29.07,0.0,0.0,0.0,8,4,empty
2026-04-24 08:41:34.909000+00:00,smartbin_01,29.07,0.0,0.0,0.0,8,4,empty
2026-04-24 08:43:49.084000+00:00,smartbin_01,29.05,0.0,0.0,0.0,8,4,empty
2026-04-24 08:44:33.510000+00:00,smartbin_01,29.05,0.0,0.0,0.0,8,4,empty
2026-04-24 08:45:13.303000+00:00,smartbin_01,29.07,0.0,0.0,0.0,8,4,empty
2026-04-24 08:45:51.979000+00:00,smartbin_01,29.05,0.0,0.0,0.0,8,4,empty
2026-04-24 08:47:50.586000+00:00,smartbin_01,29.07,0.0,0.0,0.0,8,4,empty
2026-04-24 08:48:38.526000+00:00,smartbin_01,28.7,0.0,0.0,0.0,8,4,empty
2026-04-24 08:49:19.533000+00:00,smartbin_01,29.07,0.0,0.0,0.0,8,4,empty
2026-04-24 08:51:12.601000+00:00,smartbin_01,29.07,0.0,0.0,0.0,8,4,empty
2026-04-24 08:52:10.504000+00:00,smartbin_01,28.68,0.0,0.0,0.0,8,4,empty
2026-04-24 08:54:03.690000+00:00,smartbin_01,29.05,0.0,0.0,0.0,8,4,empty
2026-04-24 08:54:43.031000+00:00,smartbin_01,29.07,0.0,0.0,0.0,8,4,empty
2026-04-24 08:56:10.575000+00:00,smartbin_01,29.07,0.0,0.0,0.0,8,4,empty
2026-04-24 08:56:51.333000+00:00,smartbin_01,29.07,0.0,0.0,0.0,8,4,empty
2026-04-24 08:57:30.092000+00:00,smartbin_01,29.07,0.0,0.0,0.0,8,4,empty
2026-04-24 08:58:05.288000+00:00,smartbin_01,28.7,0.0,0.0,0.0,8,4,empty
2026-04-24 08:58:43.059000+00:00,smartbin_01,29.05,0.0,0.0,0.0,8,4,empty
2026-04-24 08:59:18.493000+00:00,smartbin_01,28.71,0.0,0.0,0.0,8,4,empty
2026-04-24 09:02:38.650000+00:00,smartbin_01,29.05,0.0,0.0,0.0,9,4,empty
2026-04-24 09:06:45.597000+00:00,smartbin_01,28.7,0.0,0.0,0.0,9,4,empty
2026-04-24 09:07:40.518000+00:00,smartbin_01,29.05,0.0,0.0,0.0,9,4,empty
2026-04-24 09:09:39.945000+00:00,smartbin_01,29.07,0.0,0.0,0.0,9,4,empty
2026-04-24 09:10:18.520000+00:00,smartbin_01,29.05,0.0,0.0,0.0,9,4,empty
2026-04-24 09:11:02.908000+00:00,smartbin_01,29.07,0.0,0.0,0.0,9,4,empty
2026-04-24 09:12:41.311000+00:00,smartbin_01,29.05,0.0,0.0,0.0,9,4,empty
2026-04-24 09:13:20.848000+00:00,smartbin_01,29.05,0.0,0.0,0.0,9,4,empty
2026-04-24 09:14:04.373000+00:00,smartbin_01,29.07,0.0,0.0,0.0,9,4,empty
2026-04-24 09:14:42.361000+00:00,smartbin_01,28.7,0.0,0.0,0.0,9,4,empty
2026-04-24 09:15:22.410000+00:00,smartbin_01,29.07,0.0,0.0,0.0,9,4,empty
2026-04-24 09:16:04.510000+00:00,smartbin_01,29.07,0.0,0.0,0.0,9,4,empty
2026-04-24 09:16:50.362000+00:00,smartbin_01,29.07,0.0,0.0,0.0,9,4,empty
2026-04-24 09:18:07.613000+00:00,smartbin_01,29.05,0.0,0.0,0.0,9,4,empty
2026-04-24 09:22:11.476000+00:00,smartbin_01,29.04,0.0,0.0,0.0,9,4,empty
2026-04-24 09:24:25.555000+00:00,smartbin_01,29.05,0.0,0.0,0.0,9,4,empty
2026-04-24 09:26:12.521000+00:00,smartbin_01,29.05,0.0,0.0,0.0,9,4,empty
2026-04-24 09:26:55.432000+00:00,smartbin_01,29.07,0.0,0.0,0.0,9,4,empty
2026-04-24 09:27:32.473000+00:00,smartbin_01,29.05,0.0,0.0,0.0,9,4,empty
2026-04-24 09:28:10.509000+00:00,smartbin_01,29.05,0.0,0.0,0.0,9,4,empty
2026-04-24 09:28:59.508000+00:00,smartbin_01,29.07,0.0,0.0,0.0,9,4,empty
2026-04-24 09:30:17.255000+00:00,smartbin_01,29.07,0.0,0.0,0.0,9,4,empty
2026-04-24 09:31:34.588000+00:00,smartbin_01,29.05,0.0,0.0,0.0,9,4,empty
2026-04-24 09:33:14.044000+00:00,smartbin_01,29.07,0.0,0.0,0.0,9,4,empty
2026-04-24 09:33:56.424000+00:00,smartbin_01,29.07,0.0,0.0,0.0,9,4,empty
2026-04-24 09:35:15.679000+00:00,smartbin_01,29.07,0.0,0.0,0.0,9,4,empty
2026-04-24 09:36:46.630000+00:00,smartbin_01,29.05,0.0,0.0,0.0,9,4,empty
2026-04-24 09:37:37.568000+00:00,smartbin_01,29.07,0.0,0.0,0.0,9,4,empty
2026-04-24 09:38:36.509000+00:00,smartbin_01,29.07,0.0,0.0,0.0,9,4,empty
2026-04-24 09:41:04.522000+00:00,smartbin_01,29.07,0.0,0.0,0.0,9,4,empty
2026-04-24 09:42:22.087000+00:00,smartbin_01,29.07,0.0,0.0,0.0,9,4,empty
2026-04-24 09:45:00.646000+00:00,smartbin_01,28.68,0.0,0.0,0.0,9,4,empty
2026-04-24 09:45:51.500000+00:00,smartbin_01,29.05,0.0,0.0,0.0,9,4,empty
2026-04-24 09:49:20.585000+00:00,smartbin_01,29.05,0.0,0.0,0.0,9,4,empty
2026-04-24 09:50:15.514000+00:00,smartbin_01,29.07,0.0,0.0,0.0,9,4,empty
2026-04-24 09:53:09.598000+00:00,smartbin_01,29.07,0.0,0.0,0.0,9,4,empty
2026-04-24 09:53:52.511000+00:00,smartbin_01,29.07,0.0,0.0,0.0,9,4,empty
2026-04-24 09:55:10.591000+00:00,smartbin_01,29.05,0.0,0.0,0.0,9,4,empty
2026-04-24 09:56:51.667000+00:00,smartbin_01,29.07,0.0,0.0,0.0,9,4,empty
2026-04-24 10:02:17.579000+00:00,smartbin_01,29.05,0.0,0.0,0.0,10,4,empty
2026-04-24 10:11:54.391000+00:00,smartbin_01,29.07,0.0,0.0,0.0,10,4,empty
2026-04-24 10:14:01.594000+00:00,smartbin_01,29.04,0.0,0.0,0.0,10,4,empty
2026-04-24 10:16:55.607000+00:00,smartbin_01,29.05,0.0,0.0,0.0,10,4,empty
2026-04-24 10:18:14.817000+00:00,smartbin_01,29.05,0.0,0.0,0.0,10,4,empty
2026-04-24 10:19:18.525000+00:00,smartbin_01,29.05,0.0,0.0,0.0,10,4,empty
2026-04-24 10:21:49.589000+00:00,smartbin_01,29.05,0.0,0.0,0.0,10,4,empty
2026-04-24 10:23:15.601000+00:00,smartbin_01,29.05,0.0,0.0,0.0,10,4,empty
2026-04-24 10:25:40.151000+00:00,smartbin_01,29.05,0.0,0.0,0.0,10,4,empty
2026-04-24 10:26:27.571000+00:00,smartbin_01,29.05,0.0,0.0,0.0,10,4,empty
2026-04-24 10:29:05.576000+00:00,smartbin_01,29.05,0.0,0.0,0.0,10,4,empty
2026-04-24 10:30:06.595000+00:00,smartbin_01,29.07,0.0,0.0,0.0,10,4,empty
2026-04-24 10:30:54.510000+00:00,smartbin_01,29.05,0.0,0.0,0.0,10,4,empty
2026-04-24 10:31:29.470000+00:00,smartbin_01,29.07,0.0,0.0,0.0,10,4,empty
2026-04-24 10:32:46.586000+00:00,smartbin_01,29.07,0.0,0.0,0.0,10,4,empty
2026-04-24 10:35:07.613000+00:00,smartbin_01,29.07,0.0,0.0,0.0,10,4,empty
2026-04-24 10:36:02.467000+00:00,smartbin_01,29.05,0.0,0.0,0.0,10,4,empty
2026-04-24 10:36:37.275000+00:00,smartbin_01,29.05,0.0,0.0,0.0,10,4,empty
2026-04-24 10:37:36.507000+00:00,smartbin_01,29.05,0.0,0.0,0.0,10,4,empty
2026-04-24 10:38:36.473000+00:00,smartbin_01,29.07,0.0,0.0,0.0,10,4,empty
2026-04-24 10:40:44.670000+00:00,smartbin_01,29.05,0.0,0.0,0.0,10,4,empty
2026-04-24 10:41:30.536000+00:00,smartbin_01,29.05,0.0,0.0,0.0,10,4,empty
2026-04-24 10:42:14.499000+00:00,smartbin_01,29.05,0.0,0.0,0.0,10,4,empty
2026-04-24 10:43:04.513000+00:00,smartbin_01,29.05,0.0,0.0,0.0,10,4,empty
2026-04-24 10:43:54.515000+00:00,smartbin_01,29.05,0.0,0.0,0.0,10,4,empty
2026-04-24 10:44:36.500000+00:00,smartbin_01,29.05,0.0,0.0,0.0,10,4,empty
2026-04-24 10:45:17.525000+00:00,smartbin_01,29.05,0.0,0.0,0.0,10,4,empty
2026-04-24 10:46:05.544000+00:00,smartbin_01,29.05,0.0,0.0,0.0,10,4,empty
2026-04-24 10:46:50.516000+00:00,smartbin_01,29.05,0.0,0.0,0.0,10,4,empty
2026-04-24 10:47:48.505000+00:00,smartbin_01,29.05,0.0,0.0,0.0,10,4,empty
2026-04-24 10:48:29.497000+00:00,smartbin_01,29.05,0.0,0.0,0.0,10,4,empty
2026-04-24 10:50:05.590000+00:00,smartbin_01,29.05,0.0,0.0,0.0,10,4,empty
2026-04-24 10:54:53.584000+00:00,smartbin_01,14.36,44.0,128.19,2.913409090909091,10,4,half_filled
2026-04-24 10:55:44.506000+00:00,smartbin_01,24.96,4.0,983.58,245.895,10,4,normal
2026-04-24 10:56:26.308000+00:00,smartbin_01,17.75,32.0,892.88,27.9025,10,4,half_filled
2026-04-24 10:57:04.540000+00:00,smartbin_01,8.09,68.0,1089.78,16.026176470588236,10,4,normal
2026-04-24 10:57:45.218000+00:00,smartbin_01,3.69,88.0,1340.92,15.237727272727273,10,4,densely_filled
2026-04-24 10:58:22.997000+00:00,smartbin_01,5.18,80.0,1593.18,19.91475,10,4,densely_filled
2026-04-24 10:59:05.525000+00:00,smartbin_01,5.18,80.0,1595.19,19.939875,10,4,densely_filled
2026-04-24 11:03:48.820000+00:00,smartbin_01,28.68,0.0,0.0,0.0,11,4,empty
2026-04-24 11:04:32.513000+00:00,smartbin_01,28.68,0.0,0.0,0.0,11,4,empty
2026-04-24 11:05:17.310000+00:00,smartbin_01,28.68,0.0,0.0,0.0,11,4,empty
2026-04-24 11:10:49.613000+00:00,smartbin_01,26.79,0.0,110.08,0.0,11,4,normal
2026-04-24 11:12:05.587000+00:00,smartbin_01,3.4,88.0,0.0,0.0,11,4,loosely_filled
2026-04-24 11:13:21.594000+00:00,smartbin_01,3.04,88.0,0.0,0.0,11,4,loosely_filled
2026-04-24 11:16:35.299000+00:00,smartbin_01,3.03,88.0,0.0,0.0,11,4,loosely_filled
2026-04-24 11:18:05.287000+00:00,smartbin_01,2.94,92.0,0.0,0.0,11,4,loosely_filled
2026-04-24 11:19:43.417000+00:00,smartbin_01,2.95,92.0,0.0,0.0,11,4,loosely_filled
2026-04-24 11:20:23.542000+00:00,smartbin_01,2.94,92.0,0.0,0.0,11,4,loosely_filled
2026-04-24 11:23:20.423000+00:00,smartbin_01,2.95,92.0,0.0,0.0,11,4,loosely_filled
2026-04-24 11:24:00.035000+00:00,smartbin_01,2.94,92.0,0.0,0.0,11,4,loosely_filled
2026-04-24 11:24:44.526000+00:00,smartbin_01,2.94,92.0,0.0,0.0,11,4,loosely_filled
2026-04-24 11:25:28.604000+00:00,smartbin_01,2.95,92.0,0.0,0.0,11,4,loosely_filled
2026-04-24 11:26:15.205000+00:00,smartbin_01,3.02,88.0,0.0,0.0,11,4,loosely_filled
2026-04-24 11:26:59.037000+00:00,smartbin_01,2.95,92.0,0.0,0.0,11,4,loosely_filled
2026-04-24 11:27:47.064000+00:00,smartbin_01,3.02,88.0,0.0,0.0,11,4,loosely_filled
2026-04-24 11:28:28.344000+00:00,smartbin_01,2.94,92.0,0.0,0.0,11,4,loosely_filled
2026-04-24 11:29:07.333000+00:00,smartbin_01,3.03,88.0,0.0,0.0,11,4,loosely_filled
2026-04-24 11:29:44.207000+00:00,smartbin_01,2.95,92.0,0.0,0.0,11,4,loosely_filled
2026-04-24 11:30:24.533000+00:00,smartbin_01,2.95,92.0,0.0,0.0,11,4,loosely_filled
2026-04-24 11:31:16.370000+00:00,smartbin_01,3.03,88.0,0.0,0.0,11,4,loosely_filled
2026-04-24 11:32:02.365000+00:00,smartbin_01,3.02,88.0,0.0,0.0,11,4,loosely_filled
2026-04-24 11:34:45.617000+00:00,smartbin_01,2.95,92.0,0.0,0.0,11,4,loosely_filled
2026-04-24 11:35:23.510000+00:00,smartbin_01,2.84,92.0,0.0,0.0,11,4,loosely_filled
2026-04-24 11:36:14.516000+00:00,smartbin_01,2.85,92.0,0.0,0.0,11,4,loosely_filled
2026-04-24 11:37:04.009000+00:00,smartbin_01,16.27,36.0,1287.1,35.75277777777777,11,4,half_filled
2026-04-24 11:37:41.497000+00:00,smartbin_01,10.88,60.0,1336.94,22.282333333333334,11,4,normal
2026-04-24 11:40:05.573000+00:00,smartbin_01,10.34,60.0,0.0,0.0,11,4,loosely_filled
2026-04-24 11:41:05.869000+00:00,smartbin_01,10.73,60.0,0.0,0.0,11,4,loosely_filled
2026-04-24 11:42:17.586000+00:00,smartbin_01,10.73,60.0,0.0,0.0,11,4,loosely_filled
2026-04-24 11:43:17.520000+00:00,smartbin_01,11.54,56.0,0.0,0.0,11,4,half_filled
2026-04-24 11:43:55.516000+00:00,smartbin_01,11.93,56.0,0.0,0.0,11,4,half_filled
2026-04-24 11:44:39.523000+00:00,smartbin_01,11.56,56.0,0.0,0.0,11,4,half_filled
2026-04-24 11:45:21.281000+00:00,smartbin_01,11.54,56.0,0.0,0.0,11,4,half_filled
2026-04-24 11:45:59.544000+00:00,smartbin_01,11.56,56.0,0.0,0.0,11,4,half_filled
